OrderNumber,TrackingID,ReferenceValue,ShipDate,StatusDate,ClearanceStatusType,CartonCount,PieceCount,Code,LookupDepot_Description,AssignedDepotCode,Accounts_Description,StatusType,Label
0034407022,103961,1825102-00,4/1/2020,4/3/2020,,5,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034407022,103961,1825102-00,4/1/2020,4/3/2020,,5,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034407022,103961,1825103-00,4/1/2020,4/3/2020,,5,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034407022,103961,1825103-00,4/1/2020,4/3/2020,,5,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034407022,103961,8319318807-1,4/1/2020,4/3/2020,,5,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034407022,103961,8319318807-1,4/1/2020,4/3/2020,,5,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034407022,103961,8319318807,4/1/2020,4/3/2020,,5,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034407022,103961,8319318807,4/1/2020,4/3/2020,,5,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034407022,103961,0034407022,4/1/2020,4/3/2020,,5,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034407022,103961,0034407022,4/1/2020,4/3/2020,,5,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,8319318823-1,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,8319318823-1,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,8319318823-1,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,8319318823-1,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,8319318823-1,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,8319318823-1,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104445,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104057,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103929,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,8319318823-2,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,8319318823-2,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,8319318823-2,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,8319318823-2,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,8319318823-2,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,8319318823-2,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104059,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103957,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104495,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,8057183344,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,P000629070,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,P000629505,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,8319318823-3,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,8319318823-3,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,8319318823-3,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,8319318823-3,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,8319318823-3,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,8319318823-3,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,8319318823,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104499,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,104061,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034422623,103965,0034422623,4/1/2020,4/3/2020,,19,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034433413,102212,0034433413,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
0034433413,102212,0034433413,4/1/2020,4/2/2020,1,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
0034433413,102212,0034433413,4/1/2020,4/2/2020,1,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
0034433413,101976,0034433413,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
0034433413,101368,0034433413,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
0034433413,101368,0034433413,4/1/2020,4/2/2020,1,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
0034433413,101368,0034433413,4/1/2020,4/2/2020,1,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
0034433413,101368,0034433413,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
0034433413,102212,0034433413,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
