AssignedDepotCode,Report Date,ShipDate,PinClientAssigned,Pin,ConsolePin,ShipMethodOriginal,OrderNumber,PieceCount,Weight,OCity,OArea,StatusType,ClearanceStatusType
ORD,3/26/2020,3/25/2020,TVB000004325,TVB000004325,TVB000004325,Package,0034400145,1,0.67,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004414,TVB000004414,TVB000004414,Package,0034400282,1,4.03,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/24/2020,TVB000004304,TVB000004304,TVB000004304,Package,0034400311,1,0.78,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004362,TVB000004362,TVB000004362,Package,0034400320,1,2.42,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004447,TVB000004447,TVB000004447,Package,0034400321,1,0.33,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004408,TVB000004408,TVB000004408,Package,0034400412,1,10.43,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004465,TVB000004465,TVB000004465,Package,0034400413,1,0.72,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/24/2020,TVB000004284,TVB000004284,TVB000004284,Package,0034400538,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004330,TVB000004330,TVB000004330,Package,0034400587,1,0.73,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004344,TVB000004344,TVB000004344,Package,0034400588,1,1.38,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004456,TVB000004456,TVB000004456,Package,0034400590,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/24/2020,TVB000004306,TVB000004306,TVB000004306,Package,0034400749,1,0.98,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004454,TVB000004454,TVB000004454,Package,0034400913,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004449,TVB000004449,TVB000004449,Package,0034400915,1,0.12,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004446,TVB000004446,TVB000004446,Package,0034400916,1,0.14,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/24/2020,TVB000004286,TVB000004286,TVB000004286,Package,0034401106,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004407,TVB000004407,TVB000004407,Package,0034401125,1,0.62,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004340,TVB000004340,TVB000004340,Package,0034401126,1,0.85,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004363,TVB000004363,TVB000004363,Package,0034401127,1,0.58,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/24/2020,TVB000004287,TVB000004287,TVB000004287,Package,0034401190,1,0.12,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004398,TVB000004398,TVB000004398,Package,0034401516,1,0.2,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004406,TVB000004406,TVB000004406,Package,0034401517,1,0.19,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004371,TVB000004371,TVB000004371,Package,0034401646,1,1.34,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004459,TVB000004459,TVB000004459,Package,0034401648,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004435,TVB000004435,TVB000004435,Package,0034401649,1,0.56,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004441,TVB000004441,TVB000004441,Package,0034401882,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004364,TVB000004364,TVB000004364,Package,0034401883,1,0.58,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004394,TVB000004394,TVB000004347,Package,0034401940,1,1.67,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004401,TVB000004401,TVB000004401,Package,0034401971,1,0.1,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004378,TVB000004378,TVB000004336,Package,0034402024,1,0.94,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004393,TVB000004393,TVB000004393,Package,0034402025,1,0.58,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004376,TVB000004376,TVB000004376,Package,0034402103,1,0.21,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/24/2020,TVB000004285,TVB000004285,TVB000004285,Package,0034402137,1,0.5,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/24/2020,TVB000004289,TVB000004289,TVB000004289,Package,0034402312,1,0.49,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004434,TVB000004434,TVB000004434,Package,0034402323,1,0.43,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004326,TVB000004326,TVB000004326,Package,0034402324,1,0.98,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004377,TVB000004377,TVB000004377,Package,0034402371,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004379,TVB000004379,TVB000004379,Package,0034402372,1,0.66,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004438,TVB000004438,TVB000004438,Package,0034402373,1,0.14,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004335,TVB000004335,TVB000004335,Package,0034402462,1,1.38,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004366,TVB000004366,TVB000004366,Package,0034402797,1,0.3,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004400,TVB000004400,TVB000004400,Package,0034402798,1,0.32,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004312,TVB000004312,TVB000004312,Package,0034402799,1,1.33,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004338,TVB000004338,TVB000004338,Package,0034402800,1,2.22,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004390,TVB000004390,TVB000004390,Package,0034403042,1,0.72,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004314,TVB000004314,TVB000004314,Package,0034403049,1,3.32,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/24/2020,TVB000004292,TVB000004292,TVB000004292,Package,0034403083,1,0.57,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004436,TVB000004436,TVB000004436,Package,0034403100,1,0.38,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004311,TVB000004311,TVB000004311,Package,0034403101,1,0.76,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004373,TVB000004373,TVB000004373,Package,0034403147,1,0.72,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004458,TVB000004458,TVB000004458,Package,0034403292,1,1.22,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004358,TVB000004358,TVB000004358,Package,0034403360,1,0.28,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004370,TVB000004370,TVB000004370,Package,0034403581,1,0.12,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004359,TVB000004359,TVB000004359,Package,0034403582,1,1.6,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004451,TVB000004451,TVB000004451,Package,0034403584,1,0.72,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004450,TVB000004450,TVB000004450,Package,0034403585,1,0.26,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004368,TVB000004368,TVB000004368,Package,0034403635,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004422,TVB000004422,TVB000004422,Package,0034403653,1,2.74,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004346,TVB000004346,TVB000004346,Package,0034403718,1,0.61,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004357,TVB000004357,TVB000004357,Package,0034403995,1,0.92,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004324,TVB000004324,TVB000004324,Package,0034404080,1,0.9,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004396,TVB000004396,TVB000004396,Package,0034407217,1,10.85,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004365,TVB000004365,TVB000004365,Package,0034407219,1,0.11,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004403,TVB000004403,TVB000004403,Package,0034407221,1,0.29,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004347,TVB000004347,TVB000004347,Package,0034407222,1,2.86,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004322,TVB000004322,TVB000004322,Package,0034407223,1,3.48,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004384,TVB000004384,TVB000004384,Package,0034407224,1,0.13,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004317,TVB000004317,TVB000004317,Package,0034407225,1,4.03,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004327,TVB000004327,TVB000004327,Package,0034407226,1,3.48,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004480,TVB000004480,TVB000004453,Package,0034407228,1,14.5,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004361,TVB000004361,TVB000004361,Package,0034407229,1,1.54,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004439,TVB000004439,TVB000004439,Package,0034407231,1,0.11,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004444,TVB000004444,TVB000004444,Package,0034407232,1,0.11,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004429,TVB000004429,TVB000004429,Package,0034407233,1,9,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004432,TVB000004432,TVB000004421,Package,0034407240,2,1.23,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004421,TVB000004421,TVB000004421,Package,0034407240,2,8,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004348,TVB000004348,TVB000004348,Package,0034408886,1,1.76,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004399,TVB000004399,TVB000004399,Package,0034408940,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004320,TVB000004320,TVB000004320,Package,0034408941,1,0.65,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004484,TVB000004484,TVB000004484,Package,0034408942,1,10.66,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004343,TVB000004343,TVB000004343,Package,0034409115,1,0.44,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004437,TVB000004437,TVB000004437,Package,0034409189,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004388,TVB000004388,TVB000004388,Package,0034409190,1,0.29,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004350,TVB000004350,TVB000004350,Package,0034409326,1,0.6,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004380,TVB000004380,TVB000004380,Package,0034409327,1,0.36,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004334,TVB000004334,TVB000004334,Package,0034409328,1,0.88,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004478,TVB000004478,TVB000004478,Package,0034409329,1,2.83,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004442,TVB000004442,TVB000004395,Package,0034409444,1,0.28,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004448,TVB000004448,TVB000004448,Package,0034409445,1,0.3,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/24/2020,TVB000004291,TVB000004291,TVB000004291,Package,0034409476,1,0.24,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004310,TVB000004310,TVB000004310,Package,0034409549,1,2.22,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004404,TVB000004404,TVB000004404,Package,0034409604,1,0.1,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/24/2020,TVB000004288,TVB000004288,TVB000004288,Package,0034409716,1,0.43,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004352,TVB000004352,TVB000004352,Package,0034410024,1,1.9,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004349,TVB000004349,TVB000004349,Package,0034410287,1,1.35,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004321,TVB000004321,TVB000004321,Package,0034410288,1,1.77,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004383,TVB000004383,TVB000004383,Package,0034410347,1,0.27,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004452,TVB000004452,TVB000004452,Package,0034410348,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004385,TVB000004385,TVB000004385,Package,0034410399,1,0.36,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004395,TVB000004395,TVB000004395,Package,0034410400,1,1.82,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004316,TVB000004316,TVB000004316,Package,0034410401,1,5.55,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004375,TVB000004375,TVB000004375,Package,0034410402,1,0.3,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004355,TVB000004355,TVB000004355,Package,0034410488,1,1.63,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004387,TVB000004387,TVB000004387,Package,0034410489,1,0.21,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004367,TVB000004367,TVB000004367,Package,0034410553,1,0.76,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004445,TVB000004445,TVB000004445,Package,0034410651,1,0.38,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004374,TVB000004374,TVB000004374,Package,0034410885,1,0.18,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004443,TVB000004443,TVB000004443,Package,0034410886,1,0.43,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004471,TVB000004471,TVB000004471,Package,0034410926,1,45.3,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004328,TVB000004328,TVB000004328,Package,0034411056,1,0.44,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004332,TVB000004332,TVB000004332,Package,0034411087,1,1.38,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004333,TVB000004333,TVB000004333,Package,0034411088,1,0.88,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004460,TVB000004460,TVB000004460,Package,0034411092,1,0.3,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004382,TVB000004382,TVB000004382,Package,0034411352,1,10.43,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004463,TVB000004463,TVB000004463,Package,0034411368,1,0.4,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004464,TVB000004464,TVB000004464,Package,0034411428,1,0.3,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004457,TVB000004457,TVB000004457,Package,0034411430,1,0.3,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004356,TVB000004356,TVB000004356,Package,0034411514,1,1.33,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004410,TVB000004410,TVB000004410,Package,0034411548,1,0.54,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004405,TVB000004405,TVB000004405,Package,0034411565,1,0.72,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004341,TVB000004341,TVB000004341,Package,0034411567,1,1.39,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004431,TVB000004431,TVB000004431,Package,0034411602,1,1.34,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004416,TVB000004416,TVB000004416,Package,0034411758,1,1.23,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004461,TVB000004461,TVB000004461,Package,0034411869,1,0.33,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004440,TVB000004440,TVB000004440,Package,0034411870,1,0.44,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004420,TVB000004420,TVB000004360,Package,0034411871,2,1,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004360,TVB000004360,TVB000004360,Package,0034411871,2,1.84,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004412,TVB000004412,TVB000004412,Package,0034411896,1,0.9,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004319,TVB000004319,TVB000004319,Package,0034411904,1,1.26,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004372,TVB000004372,TVB000004372,Package,0034412200,1,0.21,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004419,TVB000004419,TVB000004411,Package,0034415137,4,20.41,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004418,TVB000004418,TVB000004411,Package,0034415137,4,10.77,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004417,TVB000004417,TVB000004411,Package,0034415137,4,20.41,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004411,TVB000004411,TVB000004411,Package,0034415137,4,20.41,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004329,TVB000004329,TVB000004329,Package,0034415211,1,3.48,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004474,TVB000004474,TVB000004345,Package,0034415212,1,15.4,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004473,TVB000004473,TVB000004473,Package,0034415213,1,15.4,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004472,TVB000004472,TVB000004472,Package,0034415217,1,1.3,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004425,TVB000004425,TVB000004425,Package,0034416700,1,2.2,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004479,TVB000004479,TVB000004408,Package,0034416762,1,10.43,Kohler,WI,Dispatched,1
ORD,3/26/2020,3/25/2020,TVB000004415,TVB000004415,TVB000004415,Package,0034417057,1,2.1,Kohler,WI,Dispatched,1
ORD,3/26/2020,2/12/2020,TVB000000353,TVB000000353,TVB000000353,Package,0034106119,1,2.69,Kohler,WI,Held,0
ORD,3/26/2020,2/24/2020,TVB000001450,TVB000001450,TVB000001450,Package,0034179542,1,0.16,Kohler,WI,Held,0
ORD,3/26/2020,3/4/2020,TVB000002541,TVB000002541,TVB000002541,Package,0034266482,1,0.12,Kohler,WI,Held,0
ORD,3/26/2020,3/5/2020,TVB000002655,TVB000002655,TVB000002655,Package,0034268043,1,0.12,Kohler,WI,Held,0
ORD,3/26/2020,3/23/2020,TVB000004180,TVB000004180,TVB000004179,Package,0034342381,7,2.63,Kohler,WI,Held,1
ORD,3/26/2020,3/23/2020,TVB000004179,TVB000004179,TVB000004179,Package,0034342381,7,2.03,Kohler,WI,Held,1
ORD,3/26/2020,3/20/2020,TVB000004111,TVB000004111,TVB000004062,Package,0034342381,7,7,Kohler,WI,Held,1
ORD,3/26/2020,3/20/2020,TVB000004090,TVB000004090,TVB000004062,Package,0034342381,7,8.42,Kohler,WI,Held,1
ORD,3/26/2020,3/20/2020,TVB000004089,TVB000004089,TVB000004062,Package,0034342381,7,7.05,Kohler,WI,Held,1
ORD,3/26/2020,3/20/2020,TVB000004062,TVB000004062,TVB000004062,Package,0034342381,7,27.6,Kohler,WI,Held,1
ORD,3/26/2020,3/19/2020,TVB000004028,TVB000004028,TVB000004026,Package,0034369927,3,4.72,Kohler,WI,Held,1
ORD,3/26/2020,3/19/2020,TVB000004027,TVB000004027,TVB000004026,Package,0034369927,3,4.72,Kohler,WI,Held,1
ORD,3/26/2020,3/19/2020,TVB000004026,TVB000004026,TVB000004026,Package,0034369927,3,4.72,Kohler,WI,Held,1
ORD,3/26/2020,3/25/2020,TVB000004486,TVB000004486,TVB000004486,Package,0034415136,4,36.44,Kohler,WI,Held,1
ORD,3/26/2020,3/25/2020,TVB000004430,TVB000004430,TVB000004430,Package,0034416612,3,2.04,Kohler,WI,Held,1
ORD,3/26/2020,3/11/2020,TVB000003250,TVB000003250,TVB000003250,Package,TVB000003250,0,0.49,Kohler,WI,Held,0
ORD,3/26/2020,3/13/2020,TVB000003539,TVB000003539,TVB000003539,Package,TVB000003539,0,18,Kohler,WI,Held,0
ORD,3/26/2020,3/17/2020,TVB000003653,TVB000003653,TVB000003653,Package,TVB000003653,0,0.11,Kohler,WI,Held,0
ORD,3/26/2020,3/24/2020,TVB000004305,TVB000004305,TVB000004305,Package,TVB000004305,0,0.14,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004323,TVB000004323,TVB000004323,Package,TVB000004323,0,1.79,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004369,TVB000004369,TVB000004314,Package,TVB000004369,0,0.43,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004391,TVB000004391,TVB000004391,Package,TVB000004391,0,21.62,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004392,TVB000004392,TVB000004392,Package,TVB000004392,0,2.12,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004397,TVB000004397,TVB000004397,Package,TVB000004397,0,31.98,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004402,TVB000004402,TVB000004402,Package,TVB000004402,0,7.21,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004424,TVB000004424,TVB000004402,Package,TVB000004424,0,7.84,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004426,TVB000004426,TVB000004392,Package,TVB000004426,0,0.9,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004427,TVB000004427,TVB000004392,Package,TVB000004427,0,0.9,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004466,TVB000004466,TVB000004466,Package,TVB000004466,0,0.18,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004467,TVB000004467,TVB000004384,Package,TVB000004467,0,0.6,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004468,TVB000004468,TVB000004468,Package,TVB000004468,0,0.14,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004469,TVB000004469,TVB000004469,Package,TVB000004469,0,0.33,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004470,TVB000004470,TVB000004397,Package,TVB000004470,0,1.05,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004475,TVB000004475,TVB000004314,Package,TVB000004475,0,19,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004476,TVB000004476,TVB000004314,Package,TVB000004476,0,19,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004477,TVB000004477,TVB000004314,Package,TVB000004477,0,19,Kohler,WI,Held,0
ORD,3/26/2020,3/25/2020,TVB000004481,TVB000004481,TVB000004314,Package,TVB000004481,0,7.98,Kohler,WI,Held,0
ORD,3/26/2020,2/12/2020,8319315852-2,8319977610,8319315852,Pallet,0034086315,2,450,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,2/12/2020,8319315852-1,8319315852,8319315852,Pallet,0034086315,2,450,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,2/21/2020,TVB000001331,TVB000001331,TVB000001331,Package,0034169277,1,0.47,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/2/2020,TVB000002118,TVB000002118,TVB000002118,Package,0034228152,1,1.43,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/11/2020,TVB000003098,TVB000003098,TVB000003098,Package,0034292524,1,0.16,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/11/2020,TVB000003097,TVB000003097,TVB000003097,Package,0034297739,1,0.18,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/11/2020,TVB000003075,TVB000003075,TVB000003075,Package,0034297741,1,0.2,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/11/2020,TVB000003080,TVB000003080,TVB000003080,Package,0034297743,1,0.3,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/11/2020,TVB000003063,TVB000003063,TVB000003063,Package,0034298507,1,1.19,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/11/2020,TVB000003081,TVB000003081,TVB000003081,Package,0034299596,1,0.39,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/10/2020,TVB000003057,TVB000003057,TVB000003057,Package,0034299888,1,0.32,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/10/2020,TVB000003055,TVB000003055,TVB000003055,Package,0034301337,1,0.32,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/20/2020,TVB000004100,TVB000004100,TVB000004062,Package,0034342381,7,6.35,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/18/2020,TVB000003792,TVB000003792,TVB000003792,Package,0034350331,1,0.26,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/26/2020,8319318567-8,8320247870,8319318567,Pallet,0034357514,8,456.1,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,8319318567-7,8320247862,8319318567,Pallet,0034357514,8,456.09,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,8319318567-6,8320247854,8319318567,Pallet,0034357514,8,456.09,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,8319318567-5,8320247847,8319318567,Pallet,0034357514,8,456.09,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,8319318567-4,8320247839,8319318567,Pallet,0034357514,8,456.09,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,8319318567-3,8320247821,8319318567,Pallet,0034357514,8,456.09,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,8319318567-2,8320247813,8319318567,Pallet,0034357514,8,456.09,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,8319318567-1,8319318567,8319318567,Pallet,0034357514,8,456.09,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/24/2020,8319318237-1,8319318237,8319318237,Pallet,0034357519,1,218.72,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/19/2020,TVB000004014,TVB000004014,TVB000004014,Package,0034373152,1,0.3,Kohler,WI,Shipment Data Received,1
